,name,link,category,rating
1380,Psidium guajava fruit extract,https://www.paulaschoice.com/ingredient-dictionary/antioxidants/psidium-guajava-fruit-extract.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Antioxidants', 'Plant Extracts']",Best
1381,Pueraria lobata,https://www.paulaschoice.com/ingredient-dictionary/antioxidants/pueraria-lobata.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Antioxidants', 'Plant Extracts']",Best
1382,pullulan,https://www.paulaschoice.com/ingredient-dictionary/antioxidants/pullulan.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Antioxidants', 'Texture Enhancer']",Good
1383,pumpkin,https://www.paulaschoice.com/ingredient-dictionary/antioxidants/pumpkin.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Antioxidants', 'Plant Extracts']",Best
1384,pumpkin seed extract,https://www.paulaschoice.com/ingredient-dictionary/antioxidants/pumpkin-seed-extract.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Antioxidants', 'Skin-Replenishing', 'Texture Enhancer', 'Emollients']",Best
1385,Punica granatum extract,https://www.paulaschoice.com/ingredient-dictionary/antioxidants/punica-granatum-extract.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Antioxidants', 'Plant Extracts']",Best
1386,purified water,https://www.paulaschoice.com/ingredient-dictionary/uncategorized/purified-water.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Uncategorized'],Good
1387,purslane,https://www.paulaschoice.com/ingredient-dictionary/skin-soothing/purslane.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Skin-Soothing', 'Plant Extracts']",Best
1388,PVM/MA decadiene crosspolymer,https://www.paulaschoice.com/ingredient-dictionary/texture-enhancer/pvm%2Fma-decadiene-crosspolymer.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Texture Enhancer'],Good
1389,PVP,https://www.paulaschoice.com/ingredient-dictionary/texture-enhancer/pvp.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Texture Enhancer'],Good
1390,PVP/dimethylaminoethylmethacrylate,https://www.paulaschoice.com/ingredient-dictionary/texture-enhancer/pvp%2Fdimethylaminoethylmethacrylate.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Texture Enhancer'],Good
1391,PVP copolymer,https://www.paulaschoice.com/ingredient-dictionary/texture-enhancer/pvp-copolymer.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Texture Enhancer'],Good
1392,pycnogenol,https://www.paulaschoice.com/ingredient-dictionary/antioxidants/pycnogenol.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Antioxidants', 'Plant Extracts']",Best
1393,pyridoxine hydrochloride (HCL),https://www.paulaschoice.com/ingredient-dictionary/antioxidants/pyridoxine-hydrochloride-%28hcl%29.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Antioxidants', 'Vitamins']",Good
1394,Pyrus cydonia,https://www.paulaschoice.com/ingredient-dictionary/plant-extracts/pyrus-cydonia.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Plant Extracts', 'Texture Enhancer']",Poor
1395,Pyrus malus (apple) fruit extract,https://www.paulaschoice.com/ingredient-dictionary/plant-extracts/pyrus-malus-apple-fruit-extract.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Skin-Restoring', 'Plant Extracts', 'Texture Enhancer']",Best
1396,quaternium-15,https://www.paulaschoice.com/ingredient-dictionary/preservatives/quaternium-15.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Preservatives'],Average
1397,quaternium-18 hectorite,https://www.paulaschoice.com/ingredient-dictionary/texture-enhancer/quaternium-18-hectorite.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Texture Enhancer'],Good
1398,quaternium ammonium compounds,https://www.paulaschoice.com/ingredient-dictionary/uncategorized/quaternium-ammonium-compounds.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Uncategorized'],Good
1399,quercetin,https://www.paulaschoice.com/ingredient-dictionary/antioxidants/quercetin.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Antioxidants', 'Plant Extracts']",Best
1400,quercus,https://www.paulaschoice.com/ingredient-dictionary/plant-extracts/quercus.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Plant Extracts'],Poor
1401,Quercus infectoria extract,https://www.paulaschoice.com/ingredient-dictionary/plant-extracts/quercus-infectoria-extract.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Plant Extracts'],Poor
1402,quillaja extract,https://www.paulaschoice.com/ingredient-dictionary/plant-extracts/quillaja-extract.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Plant Extracts'],Good
1403,quince seed,https://www.paulaschoice.com/ingredient-dictionary/plant-extracts/quince-seed.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Plant Extracts', 'Texture Enhancer']",Poor
1404,quinoa oil,https://www.paulaschoice.com/ingredient-dictionary/plant-extracts/quinoa-oil.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Plant Extracts', 'Emollients']",Good
1405,rapeseed oil,https://www.paulaschoice.com/ingredient-dictionary/antioxidants/rapeseed-oil.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Antioxidants', 'Emollients', 'Plant Extracts']",Best
1406,Raphanus sativus (radish) seed oil,https://www.paulaschoice.com/ingredient-dictionary/emollients/Raphanus-sativus-radish-seed-oil.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Plant Extracts', 'Emollients', 'Antioxidants']",Best
1407,raspberry seed extract,https://www.paulaschoice.com/ingredient-dictionary/antioxidants/raspberry-seed-extract.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Antioxidants', 'Plant Extracts']",Good
1408,raspberry seed oil,https://www.paulaschoice.com/ingredient-dictionary/antioxidants/raspberry-seed-oil.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Antioxidants', 'Plant Extracts']",Good
1409,red 27 lake,https://www.paulaschoice.com/ingredient-dictionary/coloring-agents%2Fpigments/red-27-lake.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Coloring Agents/Pigments'],Good
1410,red 28,https://www.paulaschoice.com/ingredient-dictionary/coloring-agents%2Fpigments/red-28.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Coloring Agents/Pigments'],Good
1411,red 33,https://www.paulaschoice.com/ingredient-dictionary/coloring-agents%2Fpigments/red-33.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Coloring Agents/Pigments'],Good
1412,red 6 lake,https://www.paulaschoice.com/ingredient-dictionary/coloring-agents%2Fpigments/red-6-lake.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Coloring Agents/Pigments'],Good
1413,red 7 lake,https://www.paulaschoice.com/ingredient-dictionary/coloring-agents%2Fpigments/red-7-lake.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Coloring Agents/Pigments'],Good
1414,red algae,https://www.paulaschoice.com/ingredient-dictionary/antioxidants/red-algae.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Antioxidants', 'Texture Enhancer', 'Emollients', 'Plant Extracts']",Best
1415,red clover,https://www.paulaschoice.com/ingredient-dictionary/skin-soothing/red-clover.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Skin-Soothing', 'Antioxidants', 'Plant Extracts']",Good
1416,reducing agent,https://www.paulaschoice.com/ingredient-dictionary/cleansing-agents/reducing-agent.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Cleansing Agents'],Good
1417,resveratrol,https://www.paulaschoice.com/ingredient-dictionary/skin-soothing/resveratrol.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Skin-Soothing', 'Plant Extracts', 'Antioxidants']",Best
1418,retinol,https://www.paulaschoice.com/ingredient-dictionary/antioxidants/retinol.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Antioxidants', 'Vitamins', 'Skin-Restoring']",Best
1419,retinyl ascorbate,https://www.paulaschoice.com/ingredient-dictionary/antioxidants/retinyl-ascorbate.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Antioxidants', 'Vitamins']",Best
1420,retinyl palmitate,https://www.paulaschoice.com/ingredient-dictionary/antioxidants/retinyl-palmitate.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Antioxidants', 'Skin-Restoring', 'Vitamins']",Best
1421,retinyl retinoate,https://www.paulaschoice.com/ingredient-dictionary/skin-restoring/retinyl-retinoate.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Skin-Restoring', 'Vitamins']",Best
1422,Rhodiola rosea root extract,https://www.paulaschoice.com/ingredient-dictionary/antioxidants/rhodiola-rose-root-extract.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Antioxidants'],Best
1423,riboflavin,https://www.paulaschoice.com/ingredient-dictionary/vitamins/riboflavin.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Vitamins'],Average
1424,rice bran oil,https://www.paulaschoice.com/ingredient-dictionary/plant-extracts/rice-bran-oil.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Plant Extracts', 'Emollients']",Good
1425,rice oil,https://www.paulaschoice.com/ingredient-dictionary/plant-extracts/rice-oil.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Plant Extracts', 'Emollients']",Good
1426,rice starch,https://www.paulaschoice.com/ingredient-dictionary/plant-extracts/rice-starch.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Plant Extracts', 'Absorbent']",Good
1427,ricinoleate,https://www.paulaschoice.com/ingredient-dictionary/texture-enhancer/ricinoleate.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Texture Enhancer'],Good
1428,Ricinus communis,https://www.paulaschoice.com/ingredient-dictionary/plant-extracts/ricinus-communis.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Plant Extracts', 'Emollients']",Good
1429,Robinia pseudacacia extract,https://www.paulaschoice.com/ingredient-dictionary/antioxidants/robinia-pseudacacia-extract.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Antioxidants', 'Plant Extracts']",Poor
1430,Rosa canina,https://www.paulaschoice.com/ingredient-dictionary/antioxidants/rosa-canina.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Antioxidants', 'Emollients', 'Plant Extracts']",Good
1431,Rosa centifolia,https://www.paulaschoice.com/ingredient-dictionary/antioxidants/rosa-centifolia.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Antioxidants', 'Emollients', 'Plant Extracts']",Good
1432,Rosa centifolia flower,https://www.paulaschoice.com/ingredient-dictionary/antioxidants/rosa-centifolia-flower.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Antioxidants', 'Emollients', 'Plant Extracts']",Good
1433,Rosa damascena oil,https://www.paulaschoice.com/ingredient-dictionary/plant-extracts/rosa-damascena-oil.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Plant Extracts', 'Fragrance: Synthetic and Fragrant Plant Extracts']",Poor
1434,Rosa eglanteria,https://www.paulaschoice.com/ingredient-dictionary/antioxidants/rosa-eglanteria.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Antioxidants', 'Emollients', 'Plant Extracts']",Good
1435,Rosa gallica flower extract,https://www.paulaschoice.com/ingredient-dictionary/plant-extracts/rosa-gallica-flower-extract.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Plant Extracts', 'Fragrance: Synthetic and Fragrant Plant Extracts']",Poor
1436,Rosa mosqueta,https://www.paulaschoice.com/ingredient-dictionary/antioxidants/rosa-mosqueta.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Antioxidants', 'Plant Extracts', 'Emollients']",Good
1437,Rosa roxburghii extract,https://www.paulaschoice.com/ingredient-dictionary/antioxidants/rosa-roxburghii-extract.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Antioxidants', 'Plant Extracts']",Best
1438,Rosa rubiginosa,https://www.paulaschoice.com/ingredient-dictionary/antioxidants/rosa-rubiginosa.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Antioxidants', 'Plant Extracts', 'Emollients']",Good
1439,rose flower,https://www.paulaschoice.com/ingredient-dictionary/plant-extracts/rose-flower.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Plant Extracts', 'Fragrance: Synthetic and Fragrant Plant Extracts']",Poor
1440,rose flower oil,https://www.paulaschoice.com/ingredient-dictionary/plant-extracts/rose-flower-oil.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Plant Extracts', 'Fragrance: Synthetic and Fragrant Plant Extracts', 'Sensitizing']",Poor
1441,rose hip,https://www.paulaschoice.com/ingredient-dictionary/antioxidants/rose-hip.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Antioxidants', 'Plant Extracts', 'Emollients']",Good
1442,rose hip oil,https://www.paulaschoice.com/ingredient-dictionary/antioxidants/rose-hip-oil.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Antioxidants', 'Plant Extracts', 'Emollients']",Good
1443,rosemary extract,https://www.paulaschoice.com/ingredient-dictionary/antioxidants/rosemary-extract.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Plant Extracts', 'Fragrance: Synthetic and Fragrant Plant Extracts', 'Antioxidants']",Good
1444,rosemary oil,https://www.paulaschoice.com/ingredient-dictionary/antioxidants/rosemary-oil.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Antioxidants', 'Plant Extracts', 'Fragrance: Synthetic and Fragrant Plant Extracts']",Poor
1445,rose oil,https://www.paulaschoice.com/ingredient-dictionary/plant-extracts/rose-oil.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Plant Extracts', 'Fragrance: Synthetic and Fragrant Plant Extracts']",Poor
1446,rosewood oil,https://www.paulaschoice.com/ingredient-dictionary/plant-extracts/rosewood-oil.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Plant Extracts', 'Fragrance: Synthetic and Fragrant Plant Extracts']",Poor
1447,Rosmarinus officinalis extract,https://www.paulaschoice.com/ingredient-dictionary/antioxidants/rosmarinus-officinalis-extract.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Antioxidants', 'Plant Extracts', 'Fragrance: Synthetic and Fragrant Plant Extracts']",Good
1448,royal jelly,https://www.paulaschoice.com/ingredient-dictionary/uncategorized/royal-jelly.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Uncategorized'],Average
1449,Rubus chamaemorus (cloudberry) fruit extract,https://www.paulaschoice.com/ingredient-dictionary/skin-soothing/rubus-chamaemorus-cloudberry-fruit-extract.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Antioxidants', 'Skin-Soothing', 'Plant Extracts']",Best
1450,Rubus idaeus,https://www.paulaschoice.com/ingredient-dictionary/antioxidants/rubus-idaeus.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Antioxidants', 'Plant Extracts']",Best
1451,Rubus idaeus (raspberry) fruit extract,https://www.paulaschoice.com/ingredient-dictionary/antioxidants/red-raspberry-extract.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Antioxidants', 'Plant Extracts']",Best
1452,Rubus occidentalis,https://www.paulaschoice.com/ingredient-dictionary/antioxidants/rubus-occidentalis.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Antioxidants', 'Plant Extracts']",Best
1453,Rubus ursinus,https://www.paulaschoice.com/ingredient-dictionary/antioxidants/rubus-ursinus.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Antioxidants', 'Plant Extracts']",Good
1454,Rubus ursinus x idaeus,https://www.paulaschoice.com/ingredient-dictionary/antioxidants/rubus-ursinus-x-idaeus.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Antioxidants', 'Plant Extracts']",Best
1455,Rubus villoscus,https://www.paulaschoice.com/ingredient-dictionary/antioxidants/rubus-villoscus.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Antioxidants', 'Plant Extracts']",Best
1456,Ruscus aculeatus,https://www.paulaschoice.com/ingredient-dictionary/skin-soothing/ruscus-aculeatus.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Skin-Soothing', 'Plant Extracts']",Average
1457,rutin,https://www.paulaschoice.com/ingredient-dictionary/antioxidants/rutin.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Antioxidants', 'Emollients']",Best
1458,saccharide isomerate,https://www.paulaschoice.com/ingredient-dictionary/emollients/saccharide-isomerate.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Emollients', 'Skin-Replenishing']",Good
1459,saccharides,https://www.paulaschoice.com/ingredient-dictionary/skin-replenishing/saccharides.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Skin-Replenishing'],Best
1460,Saccharomyces calcium ferment,https://www.paulaschoice.com/ingredient-dictionary/miscellaneous/saccharomyces-calcium-ferment.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Miscellaneous'],Average
1461,Saccharomyces cerevisiae,https://www.paulaschoice.com/ingredient-dictionary/skin-replenishing/saccharomyces-cerevisiae.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Skin-Replenishing'],Average
1462,Saccharomyces copper ferment,https://www.paulaschoice.com/ingredient-dictionary/antioxidants/saccharomyces-copper-ferment.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Antioxidants'],Average
1463,Saccharomyces iron ferment,https://www.paulaschoice.com/ingredient-dictionary/antioxidants/saccharomyces-iron-ferment.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Antioxidants'],Average
1464,Saccharomyces lysate,https://www.paulaschoice.com/ingredient-dictionary/antioxidants/saccharomyces-lysate.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Antioxidants'],Best
1465,Saccharomyces magnesium ferment,https://www.paulaschoice.com/ingredient-dictionary/antioxidants/saccharomyces-magnesium-ferment.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Antioxidants'],Average
1466,Saccharomyces manganese ferment,https://www.paulaschoice.com/ingredient-dictionary/antioxidants/saccharomyces-manganese-ferment.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Antioxidants'],Average
1467,Saccharomyces officinarum ferment,https://www.paulaschoice.com/ingredient-dictionary/plant-extracts/saccharomyces-officinarum-ferment.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Plant Extracts'],Average
1468,Saccharomyces potassium ferment,https://www.paulaschoice.com/ingredient-dictionary/antioxidants/saccharomyces-potassium-ferment.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Antioxidants'],Average
1469,saccharomyces selenium ferment,https://www.paulaschoice.com/ingredient-dictionary/antioxidants/saccharomyces-selenium-ferment.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Antioxidants'],Good
1470,Saccharomyces silicon ferment,https://www.paulaschoice.com/ingredient-dictionary/antioxidants/saccharomyces-silicon-ferment.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Antioxidants'],Average
1471,Saccharomyces zinc ferment,https://www.paulaschoice.com/ingredient-dictionary/antioxidants/saccharomyces-zinc-ferment.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Antioxidants'],Average
1472,safflower seed oil,https://www.paulaschoice.com/ingredient-dictionary/antioxidants/safflower-seed-oil.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Antioxidants', 'Emollients', 'Plant Extracts']",Best
1473,sage extract,https://www.paulaschoice.com/ingredient-dictionary/plant-extracts/sage-extract.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Plant Extracts', 'Sensitizing']",Average
1474,salicin,https://www.paulaschoice.com/ingredient-dictionary/skin-soothing/salicin.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Skin-Soothing', 'Plant Extracts']",Good
1475,salicylic acid,https://www.paulaschoice.com/ingredient-dictionary/skin-soothing/salicylic-acid.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Skin-Soothing', 'Anti-Acne', 'Exfoliant']",Best
1476,Salix alba extract,https://www.paulaschoice.com/ingredient-dictionary/skin-soothing/salix-alba-extract.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Skin-Soothing', 'Plant Extracts']",Good
1477,Salix nigra (willow) bark extract,https://www.paulaschoice.com/ingredient-dictionary/skin-soothing/salix-nigra-%28willow%29-bark-extract.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Skin-Soothing', 'Plant Extracts']",Good
1478,Salvia hispanica (chia) seed oil,https://www.paulaschoice.com/ingredient-dictionary/emollients/salvia-hispanica-%28chia%29-seed-oil.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Emollients', 'Skin-Replenishing', 'Skin-Restoring']",Best
1479,Salvia officinalis,https://www.paulaschoice.com/ingredient-dictionary/plant-extracts/salvia-officinalis.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Plant Extracts', 'Thickeners/Emulsifiers', 'Cleansing Agents']",Poor
1480,Sambucus canadensis,https://www.paulaschoice.com/ingredient-dictionary/antioxidants/sambucus-canadensis.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Antioxidants', 'Plant Extracts']",Good
1481,Sambucus cerulea,https://www.paulaschoice.com/ingredient-dictionary/antioxidants/sambucus-cerulea.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Antioxidants', 'Plant Extracts']",Good
1482,Sambucus nigra,https://www.paulaschoice.com/ingredient-dictionary/antioxidants/sambucus-nigra.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Antioxidants', 'Plant Extracts']",Best
1483,Sambucus nigra (elderberry) fruit extract,https://www.paulaschoice.com/ingredient-dictionary/antioxidants/sambucus-nigra-fruit-extract.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Antioxidants', 'Plant Extracts']",Best
1484,sandalwood oil,https://www.paulaschoice.com/ingredient-dictionary/plant-extracts/sandalwood-oil.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Plant Extracts', 'Fragrance: Synthetic and Fragrant Plant Extracts', 'Sensitizing']",Poor
1485,Santalum album seed extract,https://www.paulaschoice.com/ingredient-dictionary/plant-extracts/santalum-album-seed-extract.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Plant Extracts', 'Sensitizing', 'Fragrance: Synthetic and Fragrant Plant Extracts']",Average
1486,Sapindus mukurossi peel extract,https://www.paulaschoice.com/ingredient-dictionary/skin-soothing/sapindus-mukurossi-peel-extract.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Skin-Soothing', 'Plant Extracts', 'Antioxidants']",Good
1487,Saponaria officinalis extract,https://www.paulaschoice.com/ingredient-dictionary/plant-extracts/saponaria-officinalis-extract.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Plant Extracts', 'Cleansing Agents']",Good
1488,saponin,https://www.paulaschoice.com/ingredient-dictionary/skin-soothing/saponin.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Skin-Soothing', 'Plant Extracts', 'Antioxidants']",Good
1489,sarcosine,https://www.paulaschoice.com/ingredient-dictionary/hydration/sarcosine.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Hydration'],Good
1490,Sargassum filipendula extract,https://www.paulaschoice.com/ingredient-dictionary/antioxidants/sargassum-filipendula-extract.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Antioxidants', 'Plant Extracts']",Good
1491,sausurrea oil,https://www.paulaschoice.com/ingredient-dictionary/plant-extracts/sausurrea-oil.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Plant Extracts', 'Sensitizing', 'Fragrance: Synthetic and Fragrant Plant Extracts']",Poor
1492,Saxifraga sarmentosa extract,https://www.paulaschoice.com/ingredient-dictionary/plant-extracts/saxifraga-sarmentosa-extract.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Plant Extracts'],Average
1493,Schisandra chinensis (magnolia) fruit extract,https://www.paulaschoice.com/ingredient-dictionary/antioxidants/shisandra-chinensis-magnolia-fruit-extract.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Antioxidants', 'Plant Extracts']",Best
1494,sclareolide,https://www.paulaschoice.com/ingredient-dictionary/plant-extracts/sclareolide.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Plant Extracts', 'Fragrance: Synthetic and Fragrant Plant Extracts']",Poor
1495,Sclerocarya birrea,https://www.paulaschoice.com/ingredient-dictionary/emollients/sclerocarya-birrea.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Emollients', 'Skin-Replenishing']",Best
1496,sclerotium gum,https://www.paulaschoice.com/ingredient-dictionary/thickeners%2Femulsifiers/sclerotium-gum.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Thickeners/Emulsifiers'],Good
1497,Scutellaria baicalensis root extract,https://www.paulaschoice.com/ingredient-dictionary/skin-soothing/scutellaria-baicalensis-extract.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Skin-Soothing', 'Plant Extracts', 'Antioxidants']",Good
1498,SD alcohol,https://www.paulaschoice.com/ingredient-dictionary/sensitizing/sd-alcohol.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Sensitizing'],Poor
1499,SD alcohol 40-2,https://www.paulaschoice.com/ingredient-dictionary/sensitizing/sd-alcohol-40-2.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Sensitizing'],Poor
1500,sea buckthorn,https://www.paulaschoice.com/ingredient-dictionary/antioxidants/sea-buckthorn.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Antioxidants', 'Plant Extracts']",Best
1501,Seamollient,https://www.paulaschoice.com/ingredient-dictionary/antioxidants/seamollient.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Antioxidants', 'Thickeners/Emulsifiers', 'Plant Extracts', 'Emollients']",Good
1502,sea salt,https://www.paulaschoice.com/ingredient-dictionary/scrub-agents/sea-salt.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Scrub Agents', 'Sensitizing']",Average
1503,seaweed,https://www.paulaschoice.com/ingredient-dictionary/antioxidants/seaweed.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Antioxidants', 'Plant Extracts', 'Thickeners/Emulsifiers', 'Emollients']",Good
1504,sea whip extract,https://www.paulaschoice.com/ingredient-dictionary/skin-soothing/sea-whip-extract.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Skin-Soothing'],Best
1505,sebacic acid,https://www.paulaschoice.com/ingredient-dictionary/miscellaneous/sebacic-acid.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Miscellaneous'],Good
1506,selenium,https://www.paulaschoice.com/ingredient-dictionary/antioxidants/selenium.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Antioxidants'],Best
1507,Serenoa serrulata extract,https://www.paulaschoice.com/ingredient-dictionary/skin-soothing/serenoa-serrulata-extract.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Skin-Soothing', 'Plant Extracts']",Average
1508,sericin,https://www.paulaschoice.com/ingredient-dictionary/antioxidants/sericin.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Antioxidants', 'Plant Extracts']",Good
1509,serine,https://www.paulaschoice.com/ingredient-dictionary/antioxidants/serine.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Antioxidants', 'Skin-Replenishing']",Good
