cat_name,subcat_name,product_url,product_brand,product_name,product_score,product_img
Babies,Baby Lotion,https://www.ewg.org/skindeep/products/707401-Whamisa_Organic_Aloe_Baby_Soothing_Balm/,Whamisa,Organic Aloe Baby Soothing Balm,verified,https://static.ewg.org/skindeep/img/ewg_missing_product.png
Babies,Baby Lotion,https://www.ewg.org/skindeep/products/794303-Earnest_Mom_Calendula_Butter_Baby_Cream/,Earnest Mom,Calendula Butter Baby Cream,verified,https://static.ewg.org/skindeep_images/7943/794303.jpg
Babies,Baby Lotion,https://www.ewg.org/skindeep/products/742541-Farm_Grain_Organic_Grain_Baby_Lotion/,Farm Grain,Organic Grain Baby Lotion,verified,https://static.ewg.org/skindeep_images/7425/742541.jpg
Babies,Baby Lotion,https://www.ewg.org/skindeep/products/794302-Earnest_Mom_Aloe__Jojoba_Baby_Lotion/,Earnest Mom,Aloe & Jojoba Baby Lotion,verified,https://static.ewg.org/skindeep_images/7943/794302.jpg
Babies,Baby Lotion,https://www.ewg.org/skindeep/products/800338-Inna_Organic_Happy_Baby_Balm/,Inna Organic,Happy Baby Balm,verified,https://static.ewg.org/skindeep_images/8003/800338.jpg
Babies,Baby Lotion,https://www.ewg.org/skindeep/products/669781-ATTITUDE_Baby_Natural_Deep_Repair_Cream/,ATTITUDE,Baby Natural Deep Repair Cream,verified,https://static.ewg.org/skindeep_images/6697/669781.jpg
Babies,Baby Lotion,https://www.ewg.org/skindeep/products/772891-Paul_Penders_Natural_Baby_Body_Lotion/,Paul Penders,Natural Baby Body Lotion,verified,https://static.ewg.org/skindeep_images/7728/772891.jpg
Babies,Baby Lotion,https://www.ewg.org/skindeep/products/932861-Earth_Mama_Organic_Baby_Face_Nose__Cheek_Balm/,Earth Mama,Organic Baby Face Nose & Cheek Balm,verified,https://static.ewg.org/skindeep_images/9328/932861.jpg
Babies,Baby Lotion,https://www.ewg.org/skindeep/products/773150-ATTITUDE_baby_leaves_Body_Lotion_pear_nectar/,ATTITUDE,"baby leaves Body Lotion, pear nectar",verified,https://static.ewg.org/skindeep_images/7731/773150.jpg
Babies,Baby Lotion,https://www.ewg.org/skindeep/products/734637-Finally_Pure_Finally_For__Baby_100_Natural_Baby_Lotion/,Finally Pure,Finally For ... Baby 100% Natural Baby Lotion,verified,https://static.ewg.org/skindeep_images/7346/734637.jpg
Babies,Baby Lotion,https://www.ewg.org/skindeep/products/936079-Mustela_Soothing_Moisturizing_Face_Cream_Fragrance_Free/,Mustela,"Soothing Moisturizing Face Cream, Fragrance Free",verified,https://static.ewg.org/skindeep_images/9360/936079.jpg
Babies,Baby Lotion,https://www.ewg.org/skindeep/products/900352-Pipette_Baby_Balm/,Pipette,Baby Balm,verified,https://static.ewg.org/skindeep_images/9003/900352.jpg
Babies,Baby Lotion,https://www.ewg.org/skindeep/products/920616-Hello_Bello_Premium_Baby_Lotion_Calming_Soft_Lavender/,Hello Bello,"Premium Baby Lotion, Calming Soft Lavender",verified,https://static.ewg.org/skindeep_images/9206/920616.jpg
Babies,Baby Lotion,https://www.ewg.org/skindeep/products/705625-Baja_Baby_Unscented_Body_Lotion/,Baja Baby,Unscented Body Lotion,verified,https://static.ewg.org/skindeep_images/7056/705625.jpg
Babies,Baby Lotion,https://www.ewg.org/skindeep/products/933468-Up__Up_Baby_Petroleum_Jelly/,Up & Up,Baby Petroleum Jelly,01,https://static.ewg.org/skindeep_images/9334/933468.jpg
Babies,Baby Lotion,https://www.ewg.org/skindeep/products/833209-Rocky_Mountain_Soap_Co_Baby_Butter_Calendula__Lavender/,Rocky Mountain Soap Company,"Rocky Mountain Soap Co. Baby Butter, Calendula & Lavender",01,https://static.ewg.org/skindeep_images/8332/833209.jpg
Babies,Baby Lotion,https://www.ewg.org/skindeep/products/788059-Mustela_Soothing_Moisturizing_Face_Cream/,Mustela,Soothing Moisturizing Face Cream,01,https://static.ewg.org/skindeep_images/7880/788059.jpg
Babies,Baby Lotion,https://www.ewg.org/skindeep/products/833278-Rocky_Mountain_Soap_Co_Baby_Bum_Balm/,Rocky Mountain Soap Company,Rocky Mountain Soap Co. Baby Bum Balm,01,https://static.ewg.org/skindeep_images/8332/833278.jpg
Babies,Baby Lotion,https://www.ewg.org/skindeep/products/616531-OG_Baby_Organic_Aroma_Rub_Breathe_Free_Tea_Tree/,OGbaby,"OG Baby Organic Aroma Rub, Breathe Free Tea Tree",01,https://static.ewg.org/skindeep/img/ewg_missing_product.png
Babies,Baby Lotion,https://www.ewg.org/skindeep/products/769645-Ajara_Ayurvedic_Beauty_Breathe_Deep_Baby_Vapor_Balm/,Ajara Ayurvedic Beauty,Breathe Deep Baby Vapor Balm,01,https://static.ewg.org/skindeep_images/7696/769645.jpg
Babies,Baby Lotion,https://www.ewg.org/skindeep/products/800106-California_Baby_Calming_Everyday_Lotion/,California Baby,Calming Everyday Lotion,01,https://static.ewg.org/skindeep_images/8001/800106.jpg
Babies,Baby Lotion,https://www.ewg.org/skindeep/products/800109-California_Baby_Eucalyptus_Ease_Everyday_Lotion/,California Baby,Eucalyptus Ease Everyday Lotion,01,https://static.ewg.org/skindeep_images/8001/800109.jpg
Babies,Baby Lotion,https://www.ewg.org/skindeep/products/570667-Badger_Baby_Balm/,Badger,Baby Balm,01,https://static.ewg.org/skindeep_images/5706/570667.png
Babies,Baby Lotion,https://www.ewg.org/skindeep/products/769641-Ajara_Ayurvedic_Beauty_Bedtime_Baby_Balm/,Ajara Ayurvedic Beauty,Bedtime Baby Balm,01,https://static.ewg.org/skindeep_images/7696/769641.jpg
Babies,Baby Lotion,https://www.ewg.org/skindeep/products/888353-Baby_Bum_Natural_Monoi_Coconut_Balm/,Baby Bum,Natural Monoi Coconut Balm,01,https://static.ewg.org/skindeep_images/8883/888353.jpg
